reservation_datetime,heure,heure_int,minute,jour_semaine,season,ville,gouvernorat,zone_type,latitude,longitude,population,intensite_ville,has_beach,beach_name,periode,cause_circulation,weather_code,weathercode_raw,weather_label,weather_mult,temperature_2m,precipitation,rain,windspeed_10m,visibility,sunrise,sunset,trafic_niveau,trafic_label,demande,indice_congestion,retard_estime_min,vitesse_moy_kmh,chauffeurs_actifs,is_night,is_ramadan_slot,is_friday_slot,is_school_slot,is_prayer_slot,is_beach_hour,beach_peak_reason,beach_surge_applied,beach_surge_value,surge_multiplier,is_ramadan_last_week,is_aid_el_fitr,is_aid_adha_week,is_new_year_eve,is_new_year_days,special_event,weather_estimated
2026-04-08 10:53:26,13:45,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,pic_déjeuner_retour_maison,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,normal,31,0,40,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.038,0,0,0,0,0,none,False
2026-04-08 10:53:26,14:00,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,reprise_après_déjeuner,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,61,9,28,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.808,0,0,0,0,0,none,False
2026-04-08 10:53:26,14:15,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,reprise_après_déjeuner,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,60,9,23,4,0,0,0,0,0,1,afflux_matin,1,1.15,1.824,0,0,0,0,0,none,False
2026-04-08 10:53:26,14:30,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,reprise_après_déjeuner,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,67,7,26,5,0,0,0,0,0,1,afflux_matin,1,1.15,2.03,0,0,0,0,0,none,False
2026-04-08 10:53:26,14:45,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,reprise_après_déjeuner,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,63,8,29,4,0,0,0,0,0,1,afflux_matin,1,1.15,1.808,0,0,0,0,0,none,False
2026-04-08 10:53:26,15:00,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,flux_habituel,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,normal,45,5,39,6,0,0,0,0,0,1,afflux_matin,1,1.15,1.485,0,0,0,0,0,none,False
2026-04-08 10:53:26,15:30,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,flux_habituel,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,normal,41,3,39,6,0,0,0,0,0,1,afflux_matin,1,1.15,1.438,0,0,0,0,0,none,False
2026-04-08 10:53:26,16:00,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,flux_habituel,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,58,11,24,5,0,0,0,0,0,1,afflux_matin,1,1.15,1.72,0,0,0,0,0,none,False
2026-04-08 10:53:26,16:15,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,flux_habituel,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,62,7,24,6,0,0,0,0,0,1,afflux_matin,1,1.15,2.015,0,0,0,0,0,none,False
2026-04-08 10:53:26,16:30,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,sortie_écoles_privées,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,60,7,26,4,0,0,0,0,0,1,afflux_matin,1,1.15,1.907,0,0,0,0,0,none,False
2026-04-08 10:53:26,16:45,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,sortie_écoles_privées,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,61,10,23,7,0,0,0,0,0,1,afflux_matin,1,1.15,1.803,0,0,0,0,0,none,False
2026-04-08 10:53:26,17:00,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,pic_absolu_soir,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,3,élevé,surge,70,17,14,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.811,0,0,0,0,0,none,False
2026-04-08 10:53:26,17:15,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,pic_absolu_soir,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,3,élevé,surge,66,14,16,5,0,0,0,0,0,1,afflux_matin,1,1.15,1.882,0,0,0,0,0,none,False
2026-04-08 10:53:26,17:30,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,pic_absolu_soir,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,3,élevé,surge,64,19,12,4,0,0,0,0,0,1,afflux_matin,1,1.15,1.793,0,0,0,0,0,none,False
2026-04-08 10:53:26,17:45,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,rush_iftar_ramadan,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,surge,50,2,41,6,0,0,0,0,0,1,afflux_matin,1,1.15,1.988,0,0,0,0,0,none,False
2026-04-08 10:53:26,18:00,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,pic_absolu_soir,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,3,élevé,surge,64,17,17,4,0,0,0,0,0,1,afflux_matin,1,1.15,1.802,0,0,0,0,0,none,False
2026-04-08 10:53:26,18:15,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,pic_absolu_soir,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,3,élevé,surge,66,19,15,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.85,0,0,0,0,0,none,False
2026-04-08 10:53:26,18:30,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,pic_absolu_soir,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,3,élevé,surge,70,15,15,7,0,0,0,0,0,1,afflux_matin,1,1.15,1.812,0,0,0,0,0,none,False
2026-04-08 10:53:26,18:45,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,flux_habituel,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,surge,44,4,42,7,0,0,0,0,0,1,afflux_matin,1,1.15,1.933,0,0,0,0,0,none,False
2026-04-08 10:53:26,19:00,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,fin_embouteillage_soir,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,64,7,27,5,0,0,0,0,0,1,afflux_matin,1,1.15,2.025,0,0,0,0,0,none,False
2026-04-08 10:53:26,19:15,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,fin_embouteillage_soir,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,62,7,27,7,0,0,0,0,0,1,afflux_matin,1,1.15,1.857,0,0,0,0,0,none,False
2026-04-08 10:53:26,19:30,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,fin_embouteillage_soir,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,64,7,24,3,0,0,0,0,0,1,afflux_matin,1,1.15,2.101,0,0,0,0,0,none,False
2026-04-08 10:53:26,19:45,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,fin_embouteillage_soir,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,67,12,24,7,0,0,0,0,0,1,afflux_matin,1,1.15,2.09,0,0,0,0,0,none,False
2026-04-08 10:53:26,20:00,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,68,12,29,4,0,0,0,0,0,1,afflux_matin,1,1.15,2.144,0,0,0,0,0,none,False
2026-04-08 10:53:26,20:15,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,60,7,28,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.865,0,0,0,0,0,none,False
2026-04-08 10:53:26,20:30,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,58,7,29,1,0,0,0,0,0,1,afflux_matin,1,1.15,1.8,0,0,0,0,0,none,False
2026-04-08 10:53:26,20:45,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,2,modéré,rush,60,8,24,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.834,0,0,0,0,0,none,False
2026-04-08 10:53:26,21:00,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,rush,31,0,39,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.345,0,0,0,0,0,none,False
2026-04-08 10:53:26,21:15,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,rush,38,2,41,4,0,0,0,0,0,1,afflux_matin,1,1.15,1.398,0,0,0,0,0,none,False
2026-04-08 10:53:26,21:30,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,rush,37,1,43,1,0,0,0,0,0,1,afflux_matin,1,1.15,1.418,0,0,0,0,0,none,False
2026-04-08 10:53:26,21:45,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,rush,32,3,44,2,0,0,0,0,0,1,afflux_matin,1,1.15,1.371,0,0,0,0,0,none,False
2026-04-08 10:53:26,22:00,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,sortie_prière_tarawih,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,normal,30,2,41,2,0,0,0,0,0,1,afflux_matin,1,1.15,1.046,0,0,0,0,0,none,False
2026-04-08 10:53:26,22:30,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,sortie_prière_tarawih,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,normal,31,4,42,2,0,0,0,0,0,1,afflux_matin,1,1.15,1.1,0,0,0,0,0,none,False
2026-04-08 10:53:26,23:00,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,flux_habituel,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,normal,27,0,43,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.122,0,0,0,0,0,none,False
2026-04-08 10:53:26,23:15,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,flux_habituel,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,normal,26,4,42,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.057,0,0,0,0,0,none,False
2026-04-08 10:53:26,23:30,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,retour_soirées_tardives,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,normal,32,1,42,1,0,0,0,0,0,1,afflux_matin,1,1.15,1.079,0,0,0,0,0,none,False
2026-04-08 10:53:26,23:45,10,53,2,printemps,Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,matin_normal,retour_soirées_tardives,1,1,clair,1.0,19.3,0.0,0.0,6.3,32940.0,05:51,18:44,1,faible,normal,24,4,38,2,0,0,0,0,0,1,afflux_matin,1,1.15,1.026,0,0,0,0,0,none,False
2026-04-08 10:53:26,00:00,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,40,1,43,9,0,0,0,0,0,1,afflux_matin,1,1.15,1.239,0,0,0,0,0,none,False
2026-04-08 10:53:26,00:30,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,33,2,42,10,0,0,0,0,0,1,afflux_matin,1,1.15,1.148,0,0,0,0,0,none,False
2026-04-08 10:53:26,01:00,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,35,1,43,10,0,0,0,0,0,1,afflux_matin,1,1.15,1.173,0,0,0,0,0,none,False
2026-04-08 10:53:26,01:30,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,40,2,39,9,0,0,0,0,0,1,afflux_matin,1,1.15,1.277,0,0,0,0,0,none,False
2026-04-08 10:53:26,02:00,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,38,4,41,9,0,0,0,0,0,1,afflux_matin,1,1.15,1.131,0,0,0,0,0,none,False
2026-04-08 10:53:26,02:30,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,suhoor_restaurants,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,36,2,39,7,0,0,0,0,0,1,afflux_matin,1,1.15,1.198,0,0,0,0,0,none,False
2026-04-08 10:53:26,03:00,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,35,4,40,10,0,0,0,0,0,1,afflux_matin,1,1.15,1.153,0,0,0,0,0,none,False
2026-04-08 10:53:26,03:30,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,36,2,39,9,0,0,0,0,0,1,afflux_matin,1,1.15,1.185,0,0,0,0,0,none,False
2026-04-08 10:53:26,04:00,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,36,5,39,6,0,0,0,0,0,1,afflux_matin,1,1.15,1.094,0,0,0,0,0,none,False
2026-04-08 10:53:26,04:30,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,32,0,40,8,0,0,0,0,0,1,afflux_matin,1,1.15,1.107,0,0,0,0,0,none,False
2026-04-08 10:53:26,05:00,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,34,0,41,7,0,0,0,0,0,1,afflux_matin,1,1.15,1.117,0,0,0,0,0,none,False
2026-04-08 10:53:26,05:30,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,35,1,42,8,0,0,0,0,0,1,afflux_matin,1,1.15,1.223,0,0,0,0,0,none,False
2026-04-08 10:53:26,06:00,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,2,modéré,rush,51,7,26,18,0,0,0,0,0,1,afflux_matin,1,1.15,1.362,0,0,0,0,0,none,False
2026-04-08 10:53:26,06:15,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,2,modéré,rush,53,8,26,21,0,0,0,0,0,1,afflux_matin,1,1.15,1.339,0,0,0,0,0,none,False
2026-04-08 10:53:26,06:30,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,début_journée_travail,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,2,modéré,rush,53,4,26,18,0,0,0,0,0,1,afflux_matin,1,1.15,1.544,0,0,0,0,0,none,False
2026-04-08 10:53:26,06:45,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,début_journée_travail,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,2,modéré,rush,52,7,27,17,0,0,0,0,0,1,afflux_matin,1,1.15,1.378,0,0,0,0,0,none,False
2026-04-08 10:53:26,07:00,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,pic_absolu_matin,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,3,élevé,surge,81,18,12,20,0,0,0,0,0,1,afflux_matin,1,1.15,2.086,0,0,0,0,0,none,False
2026-04-08 10:53:26,07:15,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,pic_absolu_matin,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,3,élevé,surge,82,19,12,21,0,0,0,0,0,1,afflux_matin,1,1.15,2.078,0,0,0,0,0,none,False
2026-04-08 10:53:26,07:30,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,pic_absolu_matin,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,3,élevé,surge,78,20,16,17,0,0,0,0,0,1,afflux_matin,1,1.15,1.916,0,0,0,0,0,none,False
2026-04-08 10:53:26,07:45,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,surge,50,1,38,17,0,0,0,0,0,1,afflux_matin,1,1.15,1.873,0,0,0,0,0,none,False
2026-04-08 10:53:26,08:00,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,pic_absolu_matin,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,3,élevé,surge,78,17,15,17,0,0,0,0,0,1,afflux_matin,1,1.15,1.897,0,0,0,0,0,none,False
2026-04-08 10:53:26,08:15,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,pic_absolu_matin,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,3,élevé,surge,79,16,17,17,0,0,0,0,0,1,afflux_matin,1,1.15,2.044,0,0,0,0,0,none,False
2026-04-08 10:53:26,08:30,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,pic_absolu_matin,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,3,élevé,surge,79,17,15,18,0,0,0,0,0,1,afflux_matin,1,1.15,2.017,0,0,0,0,0,none,False
2026-04-08 10:53:26,08:45,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,surge,50,0,39,18,0,0,0,0,0,1,afflux_matin,1,1.15,2.002,0,0,0,0,0,none,False
2026-04-08 10:53:26,09:00,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,fin_rush_entrée_bureau,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,2,modéré,rush,66,11,27,17,0,0,0,0,0,1,afflux_matin,1,1.15,1.982,0,0,0,0,0,none,False
2026-04-08 10:53:26,09:15,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,fin_rush_entrée_bureau,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,2,modéré,rush,72,11,29,17,0,0,0,0,0,1,afflux_matin,1,1.15,2.105,0,0,0,0,0,none,False
2026-04-08 10:53:26,09:30,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,fin_rush_entrée_bureau,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,2,modéré,rush,74,10,23,21,0,0,0,0,0,1,afflux_matin,1,1.15,2.051,0,0,0,0,0,none,False
2026-04-08 10:53:26,09:45,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,fin_rush_entrée_bureau,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,2,modéré,rush,76,12,29,18,0,0,0,0,0,1,afflux_matin,1,1.15,2.303,0,0,0,0,0,none,False
2026-04-08 10:53:26,10:00,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,52,7,43,20,0,0,0,0,0,1,afflux_matin,1,1.15,1.81,0,0,0,0,0,none,False
2026-04-08 10:53:26,10:30,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,57,6,43,17,0,0,0,0,0,1,afflux_matin,1,1.15,1.769,0,0,0,0,0,none,False
2026-04-08 10:53:26,11:00,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,51,4,40,21,0,0,0,0,0,1,afflux_matin,1,1.15,1.642,0,0,0,0,0,none,False
2026-04-08 10:53:26,11:15,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,flux_habituel,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,54,6,40,20,0,0,0,0,0,1,afflux_matin,1,1.15,1.766,0,0,0,0,0,none,False
2026-04-08 10:53:26,11:30,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,préparation_prière_vendredi,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,56,5,44,20,0,0,0,0,0,1,afflux_matin,1,1.15,1.873,0,0,0,0,0,none,False
2026-04-08 10:53:26,11:45,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,préparation_prière_vendredi,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,1,faible,normal,54,4,41,19,0,0,0,0,0,1,afflux_matin,1,1.15,1.814,0,0,0,0,0,none,False
2026-04-08 10:53:26,12:00,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,prière_dhuhr_mosquée,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,2,modéré,rush,54,5,23,17,0,0,0,0,0,1,afflux_matin,1,1.15,1.351,0,0,0,0,0,none,False
2026-04-08 10:53:26,12:15,10,53,2,printemps,Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,matin_normal,sortie_lycées_collèges,1,1,clair,1.0,19.7,0.0,0.0,5.2,37960.0,05:52,18:44,2,modéré,rush,61,5,29,21,0,0,0,0,0,1,afflux_matin,1,1.15,1.788,0,0,0,0,0,none,False
